author_id,dist
1949,"[0.2462526766595289, 0.09850107066381156, 0.04925053533190578, 0.0, 0.034261241970021415, 0.5717344753747323]"
304,"[0.09357798165137615, 0.23119266055045873, 0.08990825688073395, 0.11743119266055047, 0.011009174311926606, 0.45688073394495415]"
1570,"[0.0, 0.27692307692307694, 0.0, 0.46153846153846156, 0.03076923076923077, 0.23076923076923078]"
1963,"[0.0, 0.07407407407407407, 0.0, 0.0, 0.0, 0.9259259259259259]"
3277,"[0.02120141342756184, 0.014134275618374558, 0.0, 0.0, 0.7915194346289752, 0.17314487632508835]"
2848,"[0.03571428571428571, 0.11904761904761904, 0.0, 0.005952380952380952, 0.0, 0.8392857142857143]"
1078,"[0.001327580484566877, 0.09873879853966147, 0.006803849983405244, 0.7097577165615665, 0.031198141387321607, 0.15217391304347827]"
1386,"[0.0625, 0.0, 0.0, 0.25, 0.0, 0.6875]"
3298,"[0.09533073929961089, 0.0, 0.13424124513618677, 0.0038910505836575876, 0.5972762645914397, 0.16926070038910507]"
1488,"[0.10384615384615385, 0.057692307692307696, 0.25769230769230766, 0.11923076923076924, 0.0, 0.46153846153846156]"
3156,"[0.07142857142857142, 0.07142857142857142, 0.03571428571428571, 0.14285714285714285, 0.0, 0.6785714285714286]"
1672,"[0.09840810419681621, 0.024602026049204053, 0.38205499276411, 0.04486251808972504, 0.008683068017366137, 0.44138929088277856]"
1902,"[0.0, 0.18489425981873112, 0.0404833836858006, 0.12930513595166163, 0.3329305135951662, 0.31238670694864046]"
213,"[0.003389830508474576, 0.04745762711864407, 0.2966101694915254, 0.2983050847457627, 0.05254237288135593, 0.3016949152542373]"
3406,"[0.0, 0.21052631578947367, 0.19736842105263158, 0.0, 0.0, 0.5921052631578947]"
1097,"[0.03225806451612903, 0.03225806451612903, 0.04032258064516129, 0.4596774193548387, 0.0, 0.43548387096774194]"
2804,"[0.01015228426395939, 0.08121827411167512, 0.0, 0.07614213197969544, 0.0, 0.8324873096446701]"
1181,"[0.9724137931034482, 0.0, 0.0034482758620689655, 0.0, 0.0, 0.02413793103448276]"
526,"[0.0, 0.12307692307692308, 0.36153846153846153, 0.11538461538461539, 0.0, 0.4]"
3117,"[0.030042918454935622, 0.004291845493562232, 0.8798283261802575, 0.004291845493562232, 0.02145922746781116, 0.060085836909871244]"
1361,"[0.005279034690799397, 0.23378582202111614, 0.18929110105580693, 0.4083710407239819, 0.004147812971342383, 0.15912518853695323]"
1689,"[0.4, 0.06666666666666667, 0.1111111111111111, 0.044444444444444446, 0.06666666666666667, 0.3111111111111111]"
2330,"[0.09482758620689655, 0.04741379310344827, 0.0, 0.1939655172413793, 0.3146551724137931, 0.34913793103448276]"
3416,"[0.10344827586206896, 0.027586206896551724, 0.11724137931034483, 0.013793103448275862, 0.3310344827586207, 0.4068965517241379]"
428,"[0.053061224489795916, 0.04897959183673469, 0.053061224489795916, 0.0, 0.012244897959183673, 0.8326530612244898]"
3397,"[0.18693693693693694, 0.13963963963963963, 0.0472972972972973, 0.28378378378378377, 0.01126126126126126, 0.3310810810810811]"
1745,"[0.4878048780487805, 0.0, 0.0, 0.0, 0.0975609756097561, 0.4146341463414634]"
3498,"[0.0, 0.0, 0.46226415094339623, 0.04245283018867924, 0.0, 0.49528301886792453]"
3085,"[0.21212121212121213, 0.050505050505050504, 0.0, 0.0, 0.010101010101010102, 0.7272727272727273]"
1869,"[0.22538461538461538, 0.18461538461538463, 0.19230769230769232, 0.0, 0.007692307692307693, 0.39]"
62,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
888,"[0.05825242718446602, 0.12135922330097088, 0.09223300970873786, 0.02912621359223301, 0.02912621359223301, 0.6699029126213593]"
3537,"[0.30048465266558966, 0.01615508885298869, 0.0, 0.008077544426494346, 0.033925686591276254, 0.6413570274636511]"
1007,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
945,"[0.04878048780487805, 0.17073170731707318, 0.04878048780487805, 0.07317073170731707, 0.0, 0.6585365853658537]"
1962,"[0.7285223367697594, 0.013745704467353952, 0.061855670103092786, 0.0, 0.0, 0.1958762886597938]"
133,"[0.6363636363636364, 0.0, 0.0, 0.0, 0.0, 0.36363636363636365]"
382,"[0.024630541871921183, 0.08620689655172414, 0.47783251231527096, 0.027093596059113302, 0.007389162561576354, 0.3768472906403941]"
1583,"[0.14912280701754385, 0.11403508771929824, 0.03508771929824561, 0.017543859649122806, 0.19298245614035087, 0.49122807017543857]"
3573,"[0.16417910447761194, 0.13432835820895522, 0.0, 0.14925373134328357, 0.11940298507462686, 0.43283582089552236]"
90,"[0.003952569169960474, 0.23715415019762845, 0.1844532279314888, 0.03293807641633729, 0.1370223978919631, 0.4044795783926219]"
2598,"[0.19310344827586207, 0.0, 0.0, 0.041379310344827586, 0.5172413793103449, 0.2482758620689655]"
2302,"[0.35327635327635326, 0.19658119658119658, 0.03418803418803419, 0.03133903133903134, 0.018518518518518517, 0.3660968660968661]"
2186,"[0.08163265306122448, 0.12244897959183673, 0.0, 0.061224489795918366, 0.0, 0.7346938775510204]"
2356,"[0.29120879120879123, 0.038461538461538464, 0.0, 0.02197802197802198, 0.19230769230769232, 0.45604395604395603]"
2613,"[0.08778625954198473, 0.21374045801526717, 0.07251908396946564, 0.019083969465648856, 0.003816793893129771, 0.6030534351145038]"
1158,"[0.0779768177028451, 0.012644889357218124, 0.14436248682824027, 0.001053740779768177, 0.030558482613277135, 0.7334035827186512]"
1035,"[0.4, 0.1, 0.03333333333333333, 0.0, 0.0, 0.4666666666666667]"
2156,"[0.0975609756097561, 0.04878048780487805, 0.5365853658536586, 0.0, 0.14634146341463414, 0.17073170731707318]"
2948,"[0.2860169491525424, 0.019067796610169493, 0.1984463276836158, 0.00211864406779661, 0.009180790960451978, 0.4851694915254237]"
1684,"[0.03636363636363636, 0.0, 0.0, 0.0, 0.0, 0.9636363636363636]"
3053,"[0.0, 0.058823529411764705, 0.0, 0.5882352941176471, 0.0, 0.35294117647058826]"
195,"[0.003875968992248062, 0.01937984496124031, 0.8294573643410853, 0.0, 0.031007751937984496, 0.11627906976744186]"
3363,"[0.18289085545722714, 0.08259587020648967, 0.12389380530973451, 0.05014749262536873, 0.011799410029498525, 0.5486725663716814]"
3587,"[0.13722826086956522, 0.06657608695652174, 0.04619565217391304, 0.1453804347826087, 0.26766304347826086, 0.33695652173913043]"
2788,"[0.045171339563862926, 0.04153686396677051, 0.02232606438213915, 0.4174454828660436, 0.22793354101765317, 0.24558670820353062]"
324,"[0.2008238928939238, 0.13903192584963955, 0.021627188465499485, 0.22245108135942326, 0.005149330587023687, 0.41091658084449023]"
2029,"[0.29605263157894735, 0.039473684210526314, 0.1513157894736842, 0.009868421052631578, 0.049342105263157895, 0.45394736842105265]"
1160,"[0.052, 0.092, 0.544, 0.04, 0.028, 0.244]"
1764,"[0.02962962962962963, 0.02962962962962963, 0.0, 0.02962962962962963, 0.0, 0.9111111111111111]"
521,"[0.29038961038961036, 0.15428571428571428, 0.003116883116883117, 0.17402597402597403, 0.004155844155844156, 0.37402597402597404]"
1474,"[0.8873735151781786, 0.010998680158380994, 0.002199736031676199, 0.004399472063352398, 0.0026396832380114386, 0.09238891333040035]"
1203,"[0.32642487046632124, 0.0, 0.018998272884283247, 0.0, 0.03281519861830743, 0.6217616580310881]"
364,"[0.03803131991051454, 0.0, 0.05592841163310962, 0.0, 0.0, 0.9060402684563759]"
884,"[0.06235011990407674, 0.10671462829736211, 0.004796163069544364, 0.11870503597122302, 0.16906474820143885, 0.5383693045563549]"
1705,"[0.03571428571428571, 0.7214285714285714, 0.03571428571428571, 0.0, 0.0, 0.20714285714285716]"
2315,"[0.16666666666666666, 0.0, 0.0, 0.0, 0.125, 0.7083333333333334]"
1143,"[0.017543859649122806, 0.2982456140350877, 0.05263157894736842, 0.05263157894736842, 0.0, 0.5789473684210527]"
344,"[0.0390625, 0.0, 0.0234375, 0.0, 0.1171875, 0.8203125]"
803,"[0.10185185185185185, 0.06481481481481481, 0.0, 0.0, 0.009259259259259259, 0.8240740740740741]"
1193,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
140,"[0.04926108374384237, 0.10098522167487685, 0.4458128078817734, 0.05665024630541872, 0.009852216748768473, 0.3374384236453202]"
1164,"[0.34555453712190654, 0.07424381301558204, 0.1228230980751604, 0.04307974335472044, 0.06049495875343722, 0.3538038496791934]"
832,"[0.22440944881889763, 0.051181102362204724, 0.14960629921259844, 0.003937007874015748, 0.0, 0.5708661417322834]"
616,"[0.9455445544554455, 0.0, 0.0, 0.0, 0.0, 0.054455445544554455]"
588,"[0.2802675585284281, 0.09297658862876254, 0.02073578595317726, 0.008026755852842809, 0.024749163879598662, 0.5732441471571906]"
2261,"[0.4861111111111111, 0.06944444444444445, 0.013888888888888888, 0.0, 0.013888888888888888, 0.4166666666666667]"
2597,"[0.013824884792626729, 0.0, 0.6497695852534562, 0.0, 0.0, 0.33640552995391704]"
1634,"[0.0, 0.23076923076923078, 0.28205128205128205, 0.03418803418803419, 0.0, 0.452991452991453]"
1546,"[0.05357142857142857, 0.0625, 0.0, 0.6964285714285714, 0.044642857142857144, 0.14285714285714285]"
3527,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
1127,"[0.2599231754161332, 0.06530089628681178, 0.029449423815621, 0.040973111395646605, 0.2496798975672215, 0.3546734955185659]"
2006,"[0.45774647887323944, 0.02112676056338028, 0.0, 0.0, 0.04929577464788732, 0.47183098591549294]"
1105,"[0.11940298507462686, 0.208955223880597, 0.05970149253731343, 0.014925373134328358, 0.11940298507462686, 0.47761194029850745]"
2238,"[0.0, 0.047619047619047616, 0.005952380952380952, 0.011904761904761904, 0.011904761904761904, 0.9226190476190477]"
1855,"[0.1557632398753894, 0.1557632398753894, 0.021806853582554516, 0.0, 0.01557632398753894, 0.6510903426791277]"
566,"[0.12121212121212122, 0.15151515151515152, 0.030303030303030304, 0.09090909090909091, 0.015151515151515152, 0.5909090909090909]"
830,"[0.16842105263157894, 0.3263157894736842, 0.0, 0.010526315789473684, 0.0, 0.49473684210526314]"
2101,"[0.07407407407407407, 0.13580246913580246, 0.14814814814814814, 0.19753086419753085, 0.0, 0.4444444444444444]"
570,"[0.020361990950226245, 0.2420814479638009, 0.19004524886877827, 0.02262443438914027, 0.033936651583710405, 0.49095022624434387]"
1134,"[0.0, 0.0, 0.0, 0.0, 0.2911392405063291, 0.7088607594936709]"
3019,"[0.2, 0.0, 0.0, 0.0, 0.0, 0.8]"
41,"[0.07407407407407407, 0.0, 0.0, 0.04843304843304843, 0.0, 0.8774928774928775]"
2821,"[0.12205754141238012, 0.1054925893635571, 0.0017436791630340018, 0.018308631211857017, 0.1857018308631212, 0.5666957279860506]"
2584,"[0.6017316017316018, 0.03896103896103896, 0.004329004329004329, 0.012987012987012988, 0.004329004329004329, 0.33766233766233766]"
1965,"[0.1732283464566929, 0.03937007874015748, 0.2755905511811024, 0.07874015748031496, 0.0, 0.4330708661417323]"
2676,"[0.014177693761814745, 0.004725897920604915, 0.7438563327032136, 0.002835538752362949, 0.08601134215500945, 0.14839319470699433]"
2219,"[0.0, 0.06666666666666667, 0.0, 0.06666666666666667, 0.0, 0.8666666666666667]"
2601,"[0.061224489795918366, 0.030612244897959183, 0.08163265306122448, 0.20408163265306123, 0.0, 0.6224489795918368]"
3555,"[0.08450704225352113, 0.2676056338028169, 0.14084507042253522, 0.04225352112676056, 0.028169014084507043, 0.43661971830985913]"
3160,"[0.02736842105263158, 0.022105263157894735, 0.05157894736842105, 0.008421052631578947, 0.46210526315789474, 0.4284210526315789]"
3183,"[0.040837696335078534, 0.0010471204188481676, 0.0031413612565445027, 0.0010471204188481676, 0.32356020942408376, 0.6303664921465969]"
3569,"[0.0032292787944025836, 0.013993541442411194, 0.005382131324004306, 0.001076426264800861, 0.023681377825618945, 0.9526372443487621]"
2660,"[0.3724137931034483, 0.013793103448275862, 0.37126436781609196, 0.03333333333333333, 0.008045977011494253, 0.20114942528735633]"
2417,"[0.18877551020408162, 0.08163265306122448, 0.02040816326530612, 0.015306122448979591, 0.01020408163265306, 0.6836734693877551]"
502,"[0.13945578231292516, 0.07142857142857142, 0.2857142857142857, 0.006802721088435374, 0.0, 0.4965986394557823]"
3004,"[0.362962962962963, 0.16790123456790124, 0.05925925925925926, 0.04691358024691358, 0.018518518518518517, 0.34444444444444444]"
1320,"[0.7083333333333334, 0.010416666666666666, 0.0, 0.0, 0.010416666666666666, 0.2708333333333333]"
1391,"[0.09066666666666667, 0.2071111111111111, 0.03244444444444444, 0.00044444444444444447, 0.010666666666666666, 0.6586666666666666]"
833,"[0.0, 0.023255813953488372, 0.0, 0.0, 0.8604651162790697, 0.11627906976744186]"
1538,"[0.007272727272727273, 0.04727272727272727, 0.007272727272727273, 0.0, 0.13454545454545455, 0.8036363636363636]"
1522,"[0.1169811320754717, 0.15849056603773584, 0.07169811320754717, 0.052830188679245285, 0.04905660377358491, 0.5509433962264151]"
1480,"[0.14545454545454545, 0.4090909090909091, 0.08181818181818182, 0.045454545454545456, 0.045454545454545456, 0.2727272727272727]"
3503,"[0.17479674796747968, 0.04065040650406504, 0.008130081300813009, 0.19308943089430894, 0.0020325203252032522, 0.5813008130081301]"
3224,"[0.015784586815227482, 0.8003714020427113, 0.009285051067780872, 0.0, 0.004642525533890436, 0.16991643454038996]"
931,"[0.20418848167539266, 0.08900523560209424, 0.0, 0.005235602094240838, 0.07853403141361257, 0.6230366492146597]"
1615,"[0.35135135135135137, 0.02702702702702703, 0.0, 0.0, 0.21621621621621623, 0.40540540540540543]"
2320,"[0.39648682559598497, 0.20075282308657466, 0.03513174404015056, 0.01756587202007528, 0.020075282308657464, 0.3299874529485571]"
1443,"[0.03827160493827161, 0.037037037037037035, 0.2111111111111111, 0.027160493827160494, 0.19135802469135801, 0.49506172839506174]"
1314,"[0.02197802197802198, 0.005494505494505495, 0.005494505494505495, 0.005494505494505495, 0.0, 0.9615384615384616]"
462,"[0.0, 0.031055900621118012, 0.7919254658385093, 0.0, 0.027950310559006212, 0.14906832298136646]"
2600,"[0.3170103092783505, 0.002577319587628866, 0.16494845360824742, 0.0, 0.0, 0.5154639175257731]"
1984,"[0.040145985401459854, 0.04744525547445255, 0.0036496350364963502, 0.0, 0.4306569343065693, 0.4781021897810219]"
1379,"[0.0, 0.11864406779661017, 0.01694915254237288, 0.0, 0.3898305084745763, 0.4745762711864407]"
3440,"[0.039603960396039604, 0.18811881188118812, 0.25742574257425743, 0.1782178217821782, 0.0, 0.33663366336633666]"
1262,"[0.0775347912524851, 0.1411530815109344, 0.13518886679920478, 0.041749502982107355, 0.0437375745526839, 0.5606361829025845]"
3065,"[0.0049261083743842365, 0.03940886699507389, 0.024630541871921183, 0.14285714285714285, 0.0049261083743842365, 0.7832512315270936]"
135,"[0.037985865724381625, 0.10865724381625441, 0.6678445229681979, 0.018551236749116608, 0.03180212014134275, 0.1351590106007067]"
317,"[0.2, 0.12, 0.16, 0.0, 0.0, 0.52]"
3564,"[0.13675213675213677, 0.15384615384615385, 0.06837606837606838, 0.008547008547008548, 0.008547008547008548, 0.6239316239316239]"
3442,"[0.14037854889589904, 0.18138801261829654, 0.2082018927444795, 0.04574132492113565, 0.02996845425867508, 0.3943217665615142]"
2091,"[0.0, 0.0, 0.17647058823529413, 0.21568627450980393, 0.23529411764705882, 0.37254901960784315]"
2139,"[0.16560509554140126, 0.08917197452229299, 0.03184713375796178, 0.21019108280254778, 0.03821656050955414, 0.46496815286624205]"
2814,"[0.005405405405405406, 0.6954954954954955, 0.0018018018018018018, 0.010810810810810811, 0.0018018018018018018, 0.28468468468468466]"
1759,"[0.0, 0.0, 0.8571428571428571, 0.0, 0.07142857142857142, 0.07142857142857142]"
1682,"[0.01684717208182912, 0.07942238267148015, 0.35018050541516244, 0.02527075812274368, 0.0012033694344163659, 0.5270758122743683]"
2415,"[0.411522633744856, 0.0, 0.102880658436214, 0.00823045267489712, 0.0, 0.4773662551440329]"
955,"[0.34285714285714286, 0.05714285714285714, 0.0, 0.01904761904761905, 0.24761904761904763, 0.3333333333333333]"
1649,"[0.003125, 0.165625, 0.03125, 0.421875, 0.00625, 0.371875]"
1212,"[0.41568627450980394, 0.12941176470588237, 0.021568627450980392, 0.052941176470588235, 0.00392156862745098, 0.3764705882352941]"
2562,"[0.08527131782945736, 0.046511627906976744, 0.32558139534883723, 0.046511627906976744, 0.08527131782945736, 0.4108527131782946]"
944,"[0.16838487972508592, 0.0, 0.048109965635738834, 0.0, 0.0, 0.7835051546391752]"
1698,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2252,"[0.0, 0.03333333333333333, 0.06666666666666667, 0.0, 0.7, 0.2]"
740,"[0.2, 0.0, 0.7, 0.0, 0.0, 0.1]"
354,"[0.3087557603686636, 0.0, 0.07834101382488479, 0.0, 0.0, 0.6129032258064516]"
3087,"[0.42857142857142855, 0.08163265306122448, 0.0, 0.0, 0.0, 0.4897959183673469]"
467,"[0.0, 0.16883116883116883, 0.0, 0.6493506493506493, 0.0, 0.18181818181818182]"
1310,"[0.10714285714285714, 0.0, 0.14285714285714285, 0.10714285714285714, 0.0, 0.6428571428571429]"
280,"[0.0, 0.4, 0.0, 0.0, 0.2, 0.4]"
2857,"[0.17324561403508773, 0.02412280701754386, 0.0, 0.0043859649122807015, 0.22587719298245615, 0.5723684210526315]"
1011,"[0.5434782608695652, 0.10869565217391304, 0.08695652173913043, 0.0, 0.0, 0.2608695652173913]"
2836,"[0.0, 0.0, 0.5714285714285714, 0.0, 0.07142857142857142, 0.35714285714285715]"
2071,"[0.06577916992952232, 0.028974158183241974, 0.10884886452623337, 0.04072043852779953, 0.4283476898981989, 0.3273296789350039]"
1325,"[0.0, 0.0, 0.18, 0.0, 0.0, 0.82]"
59,"[0.4590909090909091, 0.045454545454545456, 0.01818181818181818, 0.004545454545454545, 0.0, 0.4727272727272727]"
3150,"[0.06382978723404255, 0.0, 0.0, 0.0, 0.0, 0.9361702127659575]"
2226,"[0.01647058823529412, 0.23529411764705882, 0.0, 0.0, 0.007058823529411765, 0.7411764705882353]"
2183,"[0.23728813559322035, 0.025423728813559324, 0.01694915254237288, 0.0, 0.025423728813559324, 0.6949152542372882]"
1986,"[0.21739130434782608, 0.2463768115942029, 0.014492753623188406, 0.10144927536231885, 0.11594202898550725, 0.30434782608695654]"
2798,"[0.03664921465968586, 0.1099476439790576, 0.16230366492146597, 0.04712041884816754, 0.07329842931937172, 0.5706806282722513]"
3355,"[0.015151515151515152, 0.08207070707070707, 0.006313131313131313, 0.14898989898989898, 0.39141414141414144, 0.3560606060606061]"
3079,"[0.1198044009779951, 0.16136919315403422, 0.08068459657701711, 0.03300733496332518, 0.0012224938875305623, 0.6039119804400978]"
1275,"[0.3881401617250674, 0.013477088948787063, 0.03234501347708895, 0.0, 0.0, 0.5660377358490566]"
2044,"[0.05263157894736842, 0.0, 0.0, 0.05263157894736842, 0.0, 0.8947368421052632]"
2611,"[0.3333333333333333, 0.016181229773462782, 0.0, 0.0, 0.0, 0.6504854368932039]"
3012,"[0.005608974358974359, 0.16346153846153846, 0.33573717948717946, 0.0673076923076923, 0.06971153846153846, 0.3581730769230769]"
24,"[0.0049261083743842365, 0.04433497536945813, 0.0, 0.5665024630541872, 0.0, 0.3842364532019704]"
1644,"[0.3383458646616541, 0.0, 0.5789473684210527, 0.03007518796992481, 0.0, 0.05263157894736842]"
2306,"[0.0, 0.08235294117647059, 0.0, 0.0, 0.0, 0.9176470588235294]"
